N_features,Depth,Learning Rate,N_trees,AUC_vl,Pr_vl
16,7,0.001,300,0.982067507,0.218013468
11,3,0.01,400,0.981468647,0.218013468
23,3,0.001,1000,0.981100883,0.218013468
10,9,0.001,1000,0.981939528,0.218013468
25,4,0.001,200,0.981840345,0.218013468
11,6,0.01,200,0.981663253,0.218013468
31,4,0.001,400,0.982325283,0.218013468
15,7,0.001,600,0.981978828,0.217967599
25,3,0.001,800,0.980994031,0.217967599
28,2,0.001,1000,0.980619217,0.217967599
18,6,0.001,200,0.981696116,0.21792175
16,6,0.001,900,0.982236584,0.21792175
11,7,0.001,300,0.980449979,0.21792175
34,3,0.001,100,0.981788258,0.217902921
10,2,0.01,700,0.980904319,0.21787592
15,6,0.001,400,0.981733873,0.21787592
19,6,0.01,100,0.982048941,0.21787592
21,4,0.001,200,0.981138693,0.21787592
19,5,0.001,700,0.981786115,0.21787592
20,5,0.001,700,0.981995953,0.21787592
21,5,0.001,500,0.982146799,0.21787592
28,3,0.001,600,0.981488338,0.21787592
33,2,0.001,900,0.980851848,0.217857143
17,4,0.001,1000,0.981293785,0.217830109
27,4,0.001,600,0.982058075,0.217830109
17,6,0.001,300,0.981980683,0.217784318
27,5,0.001,300,0.982618732,0.217784318
27,4,0.001,400,0.981773937,0.217784318
11,10,0.001,300,0.982186606,0.217784318
25,4,0.001,400,0.982000165,0.217738546
29,3,0.001,200,0.980760159,0.217738546
18,1,0.01,700,0.981245443,0.217692793
14,2,0.01,400,0.980752348,0.217692793
21,6,0.001,200,0.982002098,0.217692793
26,4,0.001,400,0.981885766,0.217692793
27,5,0.001,200,0.982433606,0.217692793
11,9,0.001,400,0.981788798,0.217692793
27,1,0.01,400,0.980443138,0.217655693
16,7,0.001,200,0.98210933,0.217647059
19,5,0.001,900,0.982214531,0.217647059
21,5,0.001,400,0.982132547,0.217647059
12,2,0.01,600,0.981406773,0.217647059
13,2,0.01,500,0.981526401,0.217601344
20,6,0.001,400,0.982385312,0.217601344
20,5,0.001,800,0.98215739,0.217601344
23,3,0.001,500,0.980497859,0.217601344
23,3,0.001,800,0.980865964,0.217601344
11,4,0.01,300,0.981298801,0.217601344
15,6,0.001,1000,0.981968271,0.217555649
14,3,0.01,200,0.980450038,0.217509973
15,6,0.001,700,0.981654367,0.217509973
19,3,0.01,200,0.981898903,0.217509973
20,5,0.001,200,0.981489332,0.217509973
20,4,0.001,500,0.981361196,0.217509973
20,4,0.001,700,0.981550052,0.217509973
22,6,0.001,100,0.981947148,0.217509973
24,3,0.01,100,0.981553494,0.217509973
23,4,0.001,600,0.981712876,0.217509973
31,4,0.001,200,0.982049442,0.217509973
17,5,0.001,800,0.982064771,0.217464316
19,4,0.001,1000,0.981664076,0.217464316
25,3,0.001,300,0.980646777,0.217464316
34,2,0.001,1000,0.980878288,0.217446005
14,9,0.001,100,0.982245583,0.217418678
21,4,0.001,700,0.98183886,0.217418678
23,3,0.01,200,0.981495691,0.217418678
22,4,0.001,800,0.981892159,0.217418678
23,5,0.001,400,0.982548765,0.217418678
23,4,0.001,1000,0.982311829,0.217418678
30,1,0.01,300,0.98031957,0.217418678
13,7,0.001,400,0.98133179,0.217373059
14,7,0.001,600,0.981951784,0.217373059
14,7,0.001,800,0.981813666,0.217373059
11,9,0.001,200,0.981760264,0.217373059
30,2,0.001,900,0.980660265,0.217373059
11,1,0.1,100,0.980819189,0.21732746
20,5,0.001,600,0.981970204,0.21732746
30,3,0.001,100,0.980646889,0.21732746
11,7,0.001,1000,0.981732563,0.21732746
12,7,0.001,600,0.981456157,0.21732746
20,1,0.01,600,0.979927728,0.217281879
22,3,0.001,600,0.980514055,0.217281879
10,9,0.001,800,0.981863377,0.217281879
28,3,0.01,100,0.981452641,0.217281879
29,4,0.001,200,0.982195468,0.217281879
29,4,0.001,300,0.982306288,0.217281879
14,1,0.01,1000,0.981205291,0.217236318
16,3,0.01,100,0.980144217,0.217236318
27,4,0.001,500,0.981548552,0.217236318
11,8,0.001,900,0.982105181,0.217236318
16,6,0.001,400,0.981389793,0.217190776
11,7,0.01,100,0.981681523,0.217190776
31,3,0.001,300,0.981244805,0.217190776
11,9,0.001,500,0.981942444,0.217190776
11,1,0.01,800,0.980000416,0.217154812
14,4,0.01,200,0.981516439,0.217145253
14,6,0.001,1000,0.98184332,0.217145253
19,5,0.001,400,0.981423513,0.217145253
21,4,0.001,900,0.982052184,0.217145253
22,3,0.001,700,0.980708101,0.217145253
25,3,0.001,400,0.980794069,0.217145253
28,5,0.001,200,0.982727862,0.217145253
20,6,0.001,200,0.981849582,0.217099749
26,3,0.001,700,0.981284529,0.217099749
18,4,0.001,900,0.981148836,0.217054264
17,6,0.001,500,0.982050893,0.217054264
22,5,0.001,500,0.98245507,0.217054264
13,7,0.001,700,0.981886642,0.217008798
19,4,0.001,400,0.980864435,0.217008798
26,3,0.001,1000,0.98148903,0.217008798
13,7,0.001,600,0.981743933,0.216963351
10,4,0.01,300,0.981602148,0.216963351
15,7,0.001,500,0.982130336,0.216963351
27,3,0.001,800,0.981161433,0.216963351
11,9,0.001,300,0.981595823,0.216963351
12,5,0.001,900,0.980339451,0.216963351
10,3,0.01,500,0.981864535,0.216917923
20,3,0.01,100,0.980782382,0.216917923
19,4,0.001,900,0.981778344,0.216917923
26,3,0.001,900,0.981523042,0.216917923
27,4,0.001,300,0.981481541,0.216917923
29,3,0.001,300,0.98134577,0.216917923
15,1,0.01,900,0.981072641,0.216872514
16,2,0.01,400,0.981036355,0.216872514
15,7,0.001,300,0.981928484,0.216872514
22,4,0.001,600,0.981455451,0.216872514
20,5,0.001,300,0.981184236,0.216827124
22,5,0.001,100,0.981616936,0.216827124
23,3,0.001,700,0.98076942,0.216827124
24,3,0.001,900,0.981616435,0.216827124
27,4,0.001,200,0.981700065,0.216827124
29,3,0.001,400,0.981284957,0.216827124
31,2,0.001,700,0.980792335,0.216827124
12,7,0.001,800,0.981755225,0.216827124
14,7,0.001,500,0.981875715,0.216781754
15,6,0.001,300,0.98109076,0.216781754
20,5,0.001,100,0.980479702,0.216781754
25,3,0.001,500,0.98105369,0.216781754
30,3,0.001,400,0.98127124,0.216781754
33,3,0.001,200,0.981166711,0.216781754
33,3,0.001,500,0.981561402,0.216781754
17,5,0.001,600,0.981351623,0.216736402
17,4,0.01,100,0.981212858,0.216736402
25,4,0.001,100,0.980885266,0.216736402
29,4,0.001,100,0.981257061,0.216736402
33,3,0.001,100,0.980642526,0.216691069
35,2,0.01,100,0.981680802,0.216691069
32,2,0.01,100,0.980800861,0.216673631
13,6,0.001,1000,0.981396727,0.216645755
14,5,0.001,800,0.981115944,0.216645755
21,6,0.001,100,0.98116638,0.216645755
24,3,0.001,1000,0.981608493,0.216645755
24,4,0.001,800,0.981927802,0.216645755
30,4,0.001,100,0.981629611,0.216645755
33,2,0.001,400,0.980613529,0.216645755
12,8,0.001,600,0.981909464,0.216645755
18,5,0.001,800,0.981808582,0.21660046
14,8,0.001,400,0.982211385,0.21660046
15,7,0.001,400,0.981812049,0.21660046
23,4,0.001,300,0.981226151,0.21660046
17,5,0.001,700,0.981372741,0.216555184
11,8,0.001,300,0.981585145,0.216555184
17,1,0.01,700,0.980911175,0.216509927
21,1,0.01,500,0.980309787,0.216509927
22,4,0.001,300,0.980918284,0.216509927
11,8,0.001,500,0.981851715,0.216509927
12,5,0.01,200,0.981209298,0.216509927
29,1,0.01,300,0.980387891,0.216464689
11,8,0.001,700,0.981582895,0.216464689
10,9,0.001,900,0.981588548,0.216419469
24,4,0.001,400,0.981811635,0.216419469
28,3,0.001,200,0.980965911,0.216419469
29,3,0.001,500,0.981260796,0.216419469
31,2,0.001,800,0.980490726,0.216419469
35,1,0.01,300,0.980497806,0.216402337
15,5,0.001,300,0.980585346,0.216374269
15,5,0.001,400,0.98043246,0.216374269
14,5,0.001,1000,0.981264925,0.216374269
19,6,0.001,200,0.981923814,0.216374269
21,5,0.001,300,0.982238541,0.216374269
21,4,0.001,800,0.981833153,0.216374269
26,5,0.001,100,0.982127653,0.216374269
33,4,0.001,100,0.981454375,0.216374269
11,1,0.01,900,0.980292122,0.216329087
26,4,0.001,100,0.981693662,0.216329087
18,3,0.01,200,0.980721779,0.216283925
10,3,0.01,400,0.981199146,0.216283925
16,6,0.001,200,0.980945518,0.216283925
23,3,0.001,600,0.980624412,0.216283925
33,2,0.001,700,0.980850163,0.216283925
15,5,0.001,200,0.980541649,0.216238781
11,9,0.001,600,0.982067006,0.216238781
18,4,0.01,100,0.981132032,0.216193656
31,1,0.01,300,0.980130407,0.216193656
16,7,0.001,100,0.981745121,0.21614855
22,5,0.001,400,0.98224399,0.21614855
32,2,0.001,900,0.981030979,0.21614855
13,7,0.001,800,0.982025446,0.216103463
20,4,0.001,800,0.981772379,0.216103463
21,3,0.001,1000,0.981226438,0.216103463
12,9,0.001,100,0.981823984,0.216103463
12,8,0.001,700,0.981833761,0.216103463
12,7,0.001,900,0.981811139,0.216103463
32,2,0.001,800,0.980949151,0.216086685
19,4,0.001,700,0.981281958,0.216058394
26,4,0.001,200,0.981892714,0.216058394
11,7,0.001,800,0.981425086,0.216058394
18,1,0.01,600,0.980551222,0.216013344
19,4,0.001,100,0.980301023,0.216013344
16,6,0.001,500,0.981652093,0.216013344
22,3,0.001,800,0.980801738,0.216013344
26,4,0.001,300,0.981736672,0.216013344
15,1,0.01,800,0.980976667,0.215968314
14,5,0.001,900,0.98111273,0.215968314
19,4,0.001,800,0.981533214,0.215968314
28,2,0.001,900,0.980345319,0.215968314
14,1,0.01,900,0.98067777,0.215923301
16,3,0.01,200,0.980601001,0.215923301
23,4,0.001,500,0.981478536,0.215923301
18,5,0.001,300,0.98063476,0.215878308
14,2,0.01,500,0.981410863,0.215878308
23,4,0.001,400,0.981592312,0.215878308
25,3,0.001,700,0.980875361,0.215878308
26,1,0.01,400,0.980491651,0.215878308
24,1,0.01,400,0.98020631,0.215861782
13,5,0.001,900,0.980895423,0.215833333
14,7,0.001,400,0.981559225,0.215833333
22,4,0.001,400,0.981158487,0.215833333
24,5,0.001,100,0.981507811,0.215788377
11,7,0.001,700,0.981250931,0.215788377
14,7,0.001,100,0.981213564,0.21574344
19,4,0.001,600,0.980942022,0.21574344
10,9,0.001,500,0.981222026,0.21574344
25,3,0.001,200,0.980486923,0.21574344
30,3,0.001,500,0.981351525,0.21574344
33,3,0.001,300,0.981780881,0.21574344
18,2,0.01,300,0.980453665,0.215698522
15,7,0.001,100,0.980720191,0.215698522
15,5,0.001,900,0.981303758,0.215698522
15,5,0.001,1000,0.981312741,0.215698522
10,9,0.001,600,0.98148789,0.215698522
25,2,0.001,1000,0.979710328,0.215698522
12,8,0.001,500,0.981783739,0.215698522
33,2,0.01,100,0.98118817,0.215686275
16,5,0.001,900,0.981373101,0.215653622
11,5,0.01,200,0.981157552,0.215653622
26,3,0.001,500,0.98100822,0.215653622
27,3,0.001,500,0.980565197,0.215653622
30,3,0.001,300,0.981101365,0.215653622
31,4,0.001,100,0.982117335,0.215653622
11,8,0.001,800,0.981920352,0.215653622
34,2,0.001,900,0.980601278,0.215653622
13,5,0.001,700,0.980301188,0.215608741
14,6,0.001,800,0.981565862,0.215608741
15,4,0.001,1000,0.980720143,0.215608741
16,5,0.001,1000,0.98172727,0.215608741
24,2,0.001,1000,0.980035397,0.215608741
28,3,0.001,100,0.980426597,0.215608741
27,3,0.001,700,0.980907109,0.215608741
28,4,0.001,200,0.981910667,0.215608741
11,7,0.001,900,0.981331829,0.215608741
17,5,0.001,400,0.981448712,0.215563878
15,5,0.001,800,0.981168703,0.215563878
19,4,0.001,500,0.98053771,0.215563878
21,3,0.01,200,0.981264954,0.215563878
21,3,0.001,600,0.980650117,0.215563878
20,4,0.001,900,0.981875613,0.215563878
24,3,0.001,600,0.981104555,0.215563878
18,1,0.01,500,0.979665959,0.215547703
15,3,0.01,300,0.980916517,0.215519035
15,5,0.001,500,0.980761955,0.215519035
19,5,0.001,300,0.981539826,0.215519035
35,2,0.001,800,0.981190897,0.21547421
15,6,0.001,100,0.981009443,0.21547421
24,2,0.01,200,0.980810566,0.21547421
25,2,0.001,800,0.979699752,0.21547421
32,2,0.001,1000,0.981053159,0.215458134
19,5,0.001,800,0.981956234,0.215429403
22,4,0.001,200,0.980223416,0.215429403
22,3,0.001,900,0.980724447,0.215429403
26,3,0.001,800,0.98134184,0.215429403
15,4,0.01,200,0.981437712,0.215384615
15,4,0.001,900,0.98014184,0.215384615
19,1,0.01,500,0.98055353,0.215384615
20,5,0.001,400,0.981480689,0.215384615
13,6,0.001,600,0.981055009,0.215339846
35,2,0.001,1000,0.981163361,0.215339846
10,7,0.01,100,0.98116004,0.215339846
17,4,0.001,700,0.980868968,0.215339846
23,5,0.001,200,0.982041067,0.215339846
25,4,0.001,300,0.981792718,0.215339846
25,2,0.001,900,0.979658397,0.215339846
29,2,0.001,900,0.980639975,0.215339846
18,1,0.1,100,0.981680705,0.215295096
13,6,0.001,800,0.981049283,0.215295096
12,6,0.001,900,0.981084581,0.215295096
12,6,0.001,1000,0.981392559,0.215295096
18,4,0.001,500,0.981066744,0.215250364
14,6,0.001,900,0.981825829,0.215250364
17,1,0.01,600,0.98009249,0.215250364
16,6,0.001,600,0.981398251,0.215250364
19,4,0.001,200,0.980870297,0.21520565
26,2,0.001,900,0.980157563,0.21520565
11,8,0.001,600,0.981585344,0.21520565
12,6,0.001,800,0.981005216,0.21520565
17,5,0.001,500,0.98145569,0.215160955
27,3,0.001,400,0.980424815,0.215160955
12,1,0.01,900,0.980345879,0.215160955
12,8,0.001,100,0.981343214,0.215160955
34,1,0.01,300,0.980089086,0.215145228
10,3,0.01,300,0.980220124,0.215116279
19,6,0.001,100,0.981567377,0.215116279
24,4,0.001,300,0.981637139,0.215116279
13,7,0.001,500,0.981795966,0.215071621
16,5,0.001,500,0.981001997,0.215071621
22,4,0.001,500,0.981250887,0.215071621
24,4,0.001,500,0.98194148,0.215071621
13,2,0.01,400,0.980554163,0.215026982
21,4,0.001,100,0.980591666,0.215026982
20,4,0.001,600,0.981303178,0.215026982
21,2,0.001,1000,0.979862304,0.215026982
11,2,0.01,700,0.981710407,0.215026982
13,6,0.001,500,0.980765374,0.214982361
18,4,0.001,400,0.980797964,0.214982361
12,7,0.01,100,0.981220605,0.214982361
15,2,0.01,200,0.979933244,0.214982361
14,7,0.001,200,0.981135416,0.214982361
30,2,0.001,1000,0.98073535,0.214982361
14,3,0.01,300,0.981318989,0.214937759
15,7,0.001,200,0.981515709,0.214937759
18,5,0.001,100,0.980692641,0.214893176
16,1,0.01,900,0.980556125,0.214893176
19,4,0.001,300,0.980732564,0.214893176
22,3,0.001,400,0.980134736,0.214893176
29,2,0.001,800,0.980702219,0.214893176
12,3,0.01,300,0.980691823,0.214893176
17,5,0.001,300,0.981207131,0.214848611
14,4,0.01,100,0.981033224,0.214848611
17,4,0.001,100,0.979724663,0.214848611
13,6,0.01,100,0.980896066,0.214804064
13,8,0.001,200,0.981085423,0.214804064
35,2,0.001,700,0.981227164,0.214804064
23,3,0.001,400,0.98019793,0.214804064
32,2,0.001,600,0.980671148,0.214804064
35,3,0.001,100,0.980482005,0.214759536
16,6,0.001,300,0.980972358,0.214759536
16,5,0.001,600,0.981011269,0.214759536
21,3,0.001,700,0.980825919,0.214759536
10,8,0.001,800,0.981237769,0.214759536
23,1,0.01,400,0.979814872,0.214759536
10,9,0.001,200,0.980492118,0.214715026
25,3,0.001,600,0.980904504,0.214715026
29,2,0.001,1000,0.980802882,0.214715026
11,8,0.001,400,0.981454453,0.214715026
12,6,0.001,500,0.980349862,0.214715026
17,2,0.01,400,0.981570055,0.214670535
19,5,0.001,500,0.981436076,0.214670535
21,1,0.01,600,0.980812275,0.214670535
21,2,0.01,300,0.980314705,0.214670535
31,2,0.001,400,0.980430118,0.214670535
31,2,0.001,500,0.980401145,0.214670535
18,4,0.001,800,0.981185774,0.214626062
35,2,0.001,600,0.981129948,0.214626062
21,4,0.001,600,0.981790766,0.214626062
11,6,0.001,900,0.980624933,0.214626062
17,4,0.001,500,0.980733402,0.214581607
34,2,0.001,100,0.980247509,0.214551468
35,2,0.001,900,0.981176552,0.214537171
20,3,0.001,800,0.980005349,0.214537171
23,4,0.001,200,0.98100452,0.214537171
18,5,0.001,600,0.981285678,0.214492754
21,3,0.001,800,0.980942621,0.214492754
24,3,0.001,800,0.981196453,0.214448354
23,4,0.001,700,0.981566641,0.214448354
10,9,0.001,700,0.98140816,0.214403974
24,3,0.001,300,0.980413981,0.214403974
31,2,0.001,600,0.980365059,0.214359611
20,4,0.001,300,0.980620147,0.214315267
27,3,0.001,600,0.980596336,0.214315267
13,2,0.01,300,0.98019085,0.214270941
21,4,0.001,500,0.98132157,0.214270941
18,4,0.001,600,0.980891425,0.214226634
10,5,0.01,200,0.98056506,0.214226634
14,7,0.001,300,0.981637684,0.214226634
20,3,0.001,1000,0.980381264,0.214226634
29,2,0.01,100,0.980571629,0.214226634
33,2,0.001,500,0.980658756,0.214226634
12,7,0.001,700,0.98163413,0.214226634
25,3,0.001,100,0.980382564,0.214182344
25,2,0.001,700,0.979656069,0.214182344
11,7,0.001,600,0.98107735,0.214182344
21,1,0.01,400,0.97940829,0.214138074
21,3,0.001,900,0.98099128,0.214138074
11,7,0.001,500,0.980918927,0.214138074
13,7,0.001,200,0.981187104,0.214093821
10,8,0.001,500,0.98091117,0.214093821
28,2,0.001,800,0.980078398,0.214093821
30,2,0.001,800,0.980521466,0.214093821
13,7,0.001,100,0.981151816,0.214049587
18,3,0.001,800,0.979675069,0.214049587
17,4,0.001,800,0.981055784,0.214049587
12,7,0.001,500,0.981390212,0.214049587
16,5,0.001,800,0.981336908,0.214005371
10,10,0.001,200,0.981479569,0.214005371
21,2,0.001,800,0.979826115,0.214005371
10,8,0.001,900,0.981595818,0.214005371
11,5,0.01,100,0.980352438,0.214005371
12,2,0.01,500,0.98066082,0.214005371
18,4,0.001,300,0.980504574,0.213961173
16,1,0.01,800,0.980002087,0.213961173
17,4,0.001,200,0.97977266,0.213961173
16,5,0.001,700,0.981478424,0.213961173
24,3,0.001,400,0.980842917,0.213961173
30,2,0.001,100,0.980607258,0.213961173
33,1,0.01,300,0.980214266,0.213918056
13,5,0.001,1000,0.980896587,0.213916994
20,4,0.001,200,0.980494168,0.213916994
23,3,0.001,300,0.980199566,0.213916994
19,1,0.01,400,0.980009882,0.213872832
21,3,0.001,400,0.979931818,0.213872832
12,1,0.01,1000,0.98058017,0.213872832
11,1,0.01,700,0.97950366,0.213858528
15,4,0.01,100,0.979604265,0.213828689
14,6,0.001,600,0.981407581,0.213828689
20,2,0.01,200,0.980606966,0.213828689
20,4,0.001,400,0.98094023,0.213828689
26,3,0.001,400,0.980507471,0.213828689
32,3,0.001,100,0.981512855,0.213828689
32,1,0.01,300,0.97985703,0.213784565
13,4,0.01,200,0.98059471,0.213740458
14,6,0.001,300,0.981164515,0.213740458
26,3,0.001,100,0.980218142,0.213740458
13,6,0.001,200,0.980312246,0.21369637
15,4,0.001,800,0.980202887,0.21369637
32,4,0.001,100,0.981782161,0.21369637
12,6,0.001,600,0.980540621,0.21369637
18,7,0.001,100,0.981610986,0.213652299
14,5,0.001,600,0.980698289,0.213652299
28,4,0.001,100,0.981650164,0.213652299
30,2,0.001,700,0.980534116,0.213652299
17,4,0.001,900,0.980828626,0.213608247
24,3,0.001,700,0.981181154,0.213608247
12,6,0.001,700,0.980905955,0.213608247
18,5,0.001,400,0.980867546,0.213564214
21,4,0.001,400,0.981306655,0.213564214
10,8,0.001,700,0.981379889,0.213564214
16,1,0.01,700,0.979309112,0.213520198
15,4,0.001,700,0.980105603,0.213520198
11,10,0.001,100,0.980698406,0.213520198
14,2,0.01,300,0.980282948,0.2134762
19,2,0.01,300,0.980554606,0.2134762
30,1,0.01,200,0.979686278,0.2134762
32,2,0.001,200,0.980937367,0.2134762
33,2,0.001,300,0.98014575,0.2134762
18,4,0.001,200,0.980524319,0.213432221
16,4,0.001,700,0.980352827,0.21338826
19,3,0.001,1000,0.980220981,0.21338826
10,8,0.001,600,0.981213534,0.21338826
22,3,0.001,1000,0.980970795,0.21338826
25,2,0.001,600,0.97967357,0.21338826
26,3,0.001,600,0.981009895,0.21338826
13,5,0.001,100,0.980645964,0.213344316
27,2,0.001,1000,0.98045183,0.213344316
19,3,0.001,900,0.980231659,0.213300391
24,3,0.001,500,0.980978591,0.213256484
30,3,0.001,200,0.980983708,0.213256484
27,3,0.001,300,0.980521198,0.213212595
11,6,0.001,1000,0.980711247,0.213212595
17,4,0.001,400,0.980571201,0.213168724
21,4,0.001,300,0.980843034,0.213168724
23,3,0.001,200,0.980187982,0.213168724
29,2,0.001,600,0.980506205,0.213168724
14,5,0.001,400,0.980635578,0.213124871
30,2,0.001,600,0.980408396,0.213124871
14,5,0.001,500,0.980572175,0.213081037
19,3,0.01,100,0.980943765,0.213081037
21,2,0.001,900,0.979797152,0.213081037
10,9,0.001,400,0.981063628,0.213081037
10,10,0.001,500,0.98181984,0.21303722
23,2,0.001,1000,0.979585289,0.21303722
11,6,0.001,600,0.980354517,0.212993421
22,3,0.001,500,0.979909073,0.21294964
11,6,0.001,800,0.980493983,0.21294964
10,7,0.001,1000,0.980882592,0.212905878
13,3,0.01,300,0.980405664,0.212862133
12,8,0.001,300,0.981361542,0.212862133
13,6,0.001,700,0.980929976,0.212818406
35,2,0.001,400,0.980513495,0.212818406
14,6,0.001,200,0.980760504,0.212818406
22,3,0.01,100,0.980551597,0.212818406
12,3,0.01,200,0.97950646,0.212818406
21,3,0.001,500,0.980117825,0.212774697
18,6,0.001,100,0.981244391,0.212731006
18,4,0.001,700,0.981033847,0.212731006
10,9,0.001,300,0.980507997,0.212687333
11,1,0.01,600,0.979256319,0.212674323
11,4,0.01,200,0.980757422,0.212643678
18,4,0.001,100,0.979406182,0.212600041
18,3,0.001,900,0.980015409,0.212600041
10,6,0.001,1000,0.979954333,0.212600041
19,4,0.01,100,0.98120718,0.212600041
17,3,0.001,1000,0.980114085,0.212600041
24,1,0.01,300,0.979514017,0.212600041
25,2,0.01,100,0.979507536,0.212600041
15,6,0.01,100,0.981296342,0.212556422
