N_features,Depth,Learning_rate,N_trees,R2_tr,R2_vl,MSE_tr,MSE_vl
39,2,0.001,500,-10.5017324,-10.421902,46.14009222,46.19371176
34,4,0.001,400,-10.51600099,-10.43117398,46.19733178,46.2312105
16,3,0.001,600,-10.50262894,-10.43272239,46.14368876,46.23747278
21,6,0.001,400,-10.52019312,-10.43975728,46.21414886,46.26592405
18,7,0.001,400,-10.52222195,-10.4447485,46.22228764,46.28611009
35,1,0.001,800,-10.52618761,-10.4493216,46.2381962,46.30460512
14,2,0.001,900,-10.51675744,-10.45318945,46.20036635,46.3202479
35,4,0.001,400,-10.5437471,-10.45859245,46.30863745,46.34209933
27,5,0.001,400,-10.54103994,-10.46015592,46.29777749,46.34842248
37,4,0.001,400,-10.54402326,-10.461304,46.30974529,46.35306565
36,1,0.001,800,-10.55722861,-10.48305462,46.36271957,46.4410319
33,1,0.001,800,-10.56320204,-10.4860946,46.38668245,46.45332652
12,3,0.001,700,-10.55977175,-10.49019266,46.3729216,46.46990036
17,7,0.001,400,-10.56882885,-10.49107581,46.40925486,46.47347208
19,1,0.01,100,-10.57162881,-10.49319482,46.42048713,46.48204201
26,5,0.001,400,-10.57547078,-10.49354248,46.43589948,46.48344808
25,5,0.001,400,-10.58972274,-10.50802693,46.49307231,46.54202768
13,3,0.001,700,-10.57808708,-10.5128335,46.44639494,46.56146694
38,2,0.001,500,-10.59191849,-10.51341603,46.50188074,46.56382286
17,4,0.001,500,-10.59446122,-10.51860514,46.51208111,46.58480922
23,3,0.001,500,-10.60193681,-10.52443914,46.54207,46.60840372
24,5,0.001,400,-10.60805099,-10.52657295,46.56659752,46.61703353
34,1,0.001,800,-10.59987581,-10.52662651,46.53380215,46.61725016
24,1,0.001,1000,-10.60241618,-10.53331605,46.54399304,46.64430471
10,2,0.001,1000,-10.61083181,-10.54096866,46.577753,46.67525425
11,6,0.001,500,-10.61172321,-10.54263436,46.58132891,46.68199084
27,1,0.001,900,-10.62047004,-10.54551573,46.6164175,46.69364399
18,4,0.001,500,-10.6272109,-10.55344687,46.64345899,46.72571997
33,4,0.001,400,-10.63728943,-10.55453141,46.68388979,46.73010619
20,6,0.001,400,-10.64676104,-10.56753694,46.7218859,46.78270461
40,1,0.001,700,-10.65961996,-10.57857005,46.77347046,46.82732592
24,3,0.001,500,-10.66159761,-10.58377739,46.78140392,46.84838602
32,4,0.001,400,-10.67063188,-10.5873006,46.8176456,46.86263498
37,2,0.001,500,-10.6698185,-10.59010724,46.81438266,46.87398587
25,2,0.001,600,-10.67242549,-10.59486234,46.8248408,46.89321699
28,1,0.001,900,-10.66793037,-10.59634196,46.80680829,46.89920102
30,4,0.001,400,-10.68121727,-10.5977222,46.86010971,46.90478313
16,4,0.001,500,-10.67915364,-10.60508632,46.85183133,46.93456591
22,3,0.001,500,-10.68304187,-10.60574437,46.86742923,46.9372273
24,2,0.001,600,-10.7003101,-10.62594026,46.93670207,47.01890572
17,1,0.01,100,-10.71161765,-10.62880546,46.98206319,47.0304935
31,4,0.001,400,-10.72578352,-10.64187473,47.03889067,47.08334964
14,5,0.001,500,-10.71567084,-10.64598842,46.99832291,47.09998669
16,7,0.001,400,-10.72705552,-10.64818231,47.04399342,47.10885945
36,2,0.001,500,-10.73436252,-10.65615698,47.07330602,47.14111149
11,3,0.001,700,-10.73059023,-10.66000416,47.05817317,47.15667069
10,6,0.001,500,-10.73584626,-10.6633232,47.07925815,47.17009391
11,2,0.001,1000,-10.73192091,-10.66562395,47.06351129,47.17939887
19,6,0.001,400,-10.74976535,-10.67059502,47.13509568,47.19950341
34,2,0.001,500,-10.75248045,-10.67092759,47.14598749,47.20084844
12,2,0.001,900,-10.7610944,-10.69398496,47.18054304,47.29409957
12,1,0.01,200,-10.74541544,-10.69893981,47.11764567,47.31413852
11,4,0.001,600,-10.77658035,-10.70407491,47.2426661,47.33490645
39,3,0.001,400,-10.79702564,-10.71110043,47.32468399,47.36331987
23,5,0.001,400,-10.79572191,-10.71521788,47.31945398,47.37997208
29,4,0.001,400,-10.79920526,-10.71640041,47.33342771,47.38475462
25,1,0.01,100,-10.80323241,-10.7323096,47.34958295,47.44909632
21,3,0.001,500,-10.81328954,-10.73525365,47.38992788,47.46100295
23,1,0.001,1000,-10.81262397,-10.74249363,47.3872579,47.49028368
32,2,0.001,500,-10.8348122,-10.7536295,47.47626771,47.53532058
32,1,0.001,800,-10.83114705,-10.75389365,47.46156467,47.53638888
12,5,0.001,500,-10.8427461,-10.76936059,47.50809516,47.59894199
13,2,0.001,800,-10.84705028,-10.77691197,47.5253617,47.6294821
18,2,0.001,700,-10.84936782,-10.77941241,47.53465871,47.63959467
10,3,0.001,700,-10.85744557,-10.78719587,47.56706322,47.67107339
18,6,0.001,400,-10.88391142,-10.80566839,47.67323305,47.74578198
39,1,0.001,700,-10.88453383,-10.80579371,47.67572989,47.74628882
26,1,0.001,900,-10.88103562,-10.81022834,47.66169653,47.76422385
22,5,0.001,400,-10.89166461,-10.81279118,47.70433557,47.77458876
38,3,0.001,400,-10.89925282,-10.81297141,47.73477625,47.77531766
27,4,0.001,400,-10.89727815,-10.81414088,47.72685469,47.78004738
30,1,0.001,800,-10.89162882,-10.81602858,47.70419199,47.7876818
40,3,0.001,400,-10.90158,-10.81615912,47.74411194,47.78820974
15,7,0.001,400,-10.90424673,-10.82799067,47.75480971,47.83606022
26,4,0.001,400,-10.91297566,-10.83035686,47.78982648,47.84562981
37,3,0.001,400,-10.91965112,-10.83470229,47.81660562,47.86320409
19,5,0.001,400,-10.925165,-10.84368713,47.83872496,47.89954154
17,2,0.001,700,-10.91837042,-10.84434188,47.81146798,47.90218958
20,5,0.001,400,-10.93293918,-10.85131841,47.86991169,47.9304048
35,2,0.001,500,-10.93075178,-10.85198046,47.86113676,47.93308233
23,2,0.001,600,-10.9286473,-10.85321695,47.85269449,47.9380831
15,4,0.001,500,-10.94365312,-10.86821742,47.91289151,47.99874964
21,5,0.001,400,-10.95169374,-10.87217771,47.94514707,48.01476628
25,1,0.001,900,-10.95134006,-10.8769811,47.94372827,48.0341927
17,6,0.001,400,-10.95607907,-10.87720327,47.96273916,48.0350912
11,5,0.001,500,-10.9553916,-10.88197312,47.95998133,48.05438197
15,3,0.001,600,-10.95627462,-10.88417484,47.96352362,48.06328639
28,4,0.001,400,-10.96665563,-10.88455927,48.00516786,48.06484115
21,1,0.001,1000,-10.96296751,-10.88926195,47.99037269,48.08386027
16,6,0.001,400,-10.97700305,-10.89668871,48.04667732,48.11389638
25,4,0.001,400,-10.99439929,-10.91116562,48.11646369,48.17244547
30,2,0.001,500,-10.99194322,-10.9116158,48.10661097,48.17426615
35,3,0.001,400,-10.99955305,-10.91315038,48.13713841,48.18047245
14,3,0.001,600,-10.98913158,-10.91547533,48.09533187,48.1898753
14,7,0.001,400,-11.00225174,-10.92433979,48.14796441,48.2257259
20,1,0.001,1000,-11.00056561,-10.92644369,48.14120037,48.23423472
29,1,0.001,800,-11.00841365,-10.93065521,48.17268339,48.25126742
20,3,0.001,500,-11.00687369,-10.93171736,48.16650571,48.2555631
33,3,0.001,400,-11.01957927,-10.933397,48.21747515,48.26235605
31,1,0.001,800,-11.01195395,-10.93662745,48.18688559,48.27542103
15,2,0.001,700,-11.01069083,-10.93683854,48.1818185,48.27627473
10,2,0.01,100,-11.00517712,-10.94300616,48.15969982,48.30121848
21,2,0.001,600,-11.03737865,-10.95923245,48.28887875,48.36684263
13,7,0.001,400,-11.04101664,-10.96266735,48.30347281,48.38073445
36,3,0.001,400,-11.06946729,-10.98319775,48.41760482,48.46376575
10,4,0.001,600,-11.05712853,-10.98667423,48.3681069,48.47782569
16,2,0.001,700,-11.06376428,-10.98824505,48.39472673,48.4841786
33,2,0.001,500,-11.07189427,-10.99249212,48.42734084,48.50135506
14,2,0.001,800,-11.08220206,-11.01280282,48.46869131,48.58349781
14,4,0.001,500,-11.09308727,-11.01669022,48.51235821,48.59921965
23,1,0.01,100,-11.0879886,-11.01811749,48.49190448,48.60499201
38,1,0.001,700,-11.10275491,-11.02448781,48.55114068,48.63075554
19,3,0.001,500,-11.10566233,-11.02795988,48.56280401,48.64479767
22,1,0.001,1000,-11.10080923,-11.02916413,48.54333545,48.64966805
15,6,0.001,400,-11.11311205,-11.03219947,48.59268914,48.6619439
23,4,0.001,400,-11.1310974,-11.04619609,48.66483878,48.71855055
24,1,0.001,900,-11.1208261,-11.04647498,48.62363466,48.71967848
37,1,0.001,700,-11.12971666,-11.04995099,48.65929985,48.73373652
24,4,0.001,400,-11.14189714,-11.05854835,48.70816276,48.76850692
28,2,0.001,500,-11.14514155,-11.06199179,48.72117799,48.78243328
34,3,0.001,400,-11.16509035,-11.07985858,48.80120415,48.85469211
31,2,0.001,500,-11.17524937,-11.09368988,48.84195782,48.91063018
10,2,0.001,900,-11.16989148,-11.09551095,48.82046423,48.91799513
12,7,0.001,400,-11.19511938,-11.11602191,48.92166793,49.00094779
27,1,0.001,800,-11.20069386,-11.12036511,48.94403036,49.01851305
11,2,0.001,900,-11.19592443,-11.12326138,48.92489743,49.03022649
18,3,0.001,500,-11.2115741,-11.13261753,48.98767731,49.06806562
18,5,0.001,400,-11.21553211,-11.13596071,49.00355517,49.08158649
35,1,0.001,700,-11.22973553,-11.1462256,49.06053329,49.12310089
22,2,0.001,600,-11.2236198,-11.1500067,49.03599958,49.13839283
19,2,0.001,600,-11.23411414,-11.15590808,49.07809842,49.16225986
28,1,0.001,800,-11.24366852,-11.16681335,49.11642655,49.20636414
13,6,0.001,400,-11.24863058,-11.16682949,49.13633227,49.2064294
16,5,0.001,400,-11.2540712,-11.17119086,49.15815771,49.22406813
13,4,0.001,500,-11.24982164,-11.17425231,49.1411103,49.23644961
33,1,0.001,700,-11.26627172,-11.18202193,49.20710104,49.26787237
20,2,0.001,600,-11.26736775,-11.18881056,49.21149788,49.29532766
10,5,0.001,500,-11.27014317,-11.19387486,49.22263169,49.31580927
34,1,0.001,700,-11.27647098,-11.19561356,49.24801616,49.3228411
36,1,0.001,700,-11.27788126,-11.1969516,49.25367363,49.32825256
29,2,0.001,500,-11.2918408,-11.21126879,49.3096734,49.3861557
14,6,0.001,400,-11.29214049,-11.21248629,49.31087565,49.39107968
23,1,0.001,900,-11.29486375,-11.21930709,49.3218002,49.41866508
12,3,0.001,600,-11.29781187,-11.22057692,49.33362683,49.42380069
30,3,0.001,400,-11.30833494,-11.22289747,49.37584092,49.43318569
29,3,0.001,400,-11.32113397,-11.23545425,49.42718525,49.48396921
22,4,0.001,400,-11.32411701,-11.2422517,49.43915193,49.51146019
40,7,0.001,300,-11.34140795,-11.24547894,49.50851587,49.52451216
16,3,0.001,500,-11.32972231,-11.24942774,49.46163802,49.54048232
26,2,0.001,500,-11.34107308,-11.25657625,49.50717253,49.56939315
39,7,0.001,300,-11.35506204,-11.26053643,49.56329032,49.58540931
32,3,0.001,400,-11.35230173,-11.26784962,49.55221711,49.61498612
12,2,0.001,800,-11.35014478,-11.27688161,49.54356435,49.65151431
17,3,0.001,500,-11.35655573,-11.27768531,49.56928238,49.65476469
40,1,0.001,600,-11.37979444,-11.2912638,49.66250624,49.70968033
36,7,0.001,300,-11.3916736,-11.29664324,49.71016043,49.73143646
19,1,0.001,1000,-11.37479238,-11.29817615,49.6424401,49.73763601
37,7,0.001,300,-11.39338476,-11.29844106,49.71702489,49.7387074
12,4,0.001,500,-11.38115947,-11.30102021,49.6679822,49.74913829
31,3,0.001,400,-11.39883872,-11.31425694,49.73890385,49.80267172
35,7,0.001,300,-11.40916048,-11.31436181,49.78031039,49.80309585
27,2,0.001,500,-11.40393628,-11.32037193,49.75935314,49.82740261
13,3,0.001,600,-11.39443404,-11.32089935,49.72123414,49.82953567
11,7,0.001,400,-11.41155013,-11.3311876,49.78989667,49.87114456
38,7,0.001,300,-11.42981035,-11.33519779,49.86314897,49.887363
32,1,0.001,700,-11.42216343,-11.33836037,49.83247273,49.90015344
21,4,0.001,400,-11.4262268,-11.34383681,49.84877326,49.92230189
17,5,0.001,400,-11.4345127,-11.35341977,49.88201282,49.96105835
27,3,0.001,400,-11.4499857,-11.36379108,49.94408394,50.00300313
13,2,0.001,700,-11.44208546,-11.364412,49.91239151,50.00551431
10,3,0.001,600,-11.45775405,-11.37811596,49.9752473,50.06093736
31,7,0.001,300,-11.47491232,-11.38101681,50.04407903,50.0726693
20,1,0.01,100,-11.45606435,-11.38347291,49.96846891,50.08260255
40,6,0.001,300,-11.47948194,-11.38397137,50.0624104,50.08461847
22,1,0.01,100,-11.46244398,-11.38609486,49.9940613,50.09320655
11,3,0.001,600,-11.46958179,-11.39043264,50.02269519,50.11074984
26,1,0.001,800,-11.46883245,-11.39129487,50.01968916,50.11423698
33,7,0.001,300,-11.48572868,-11.39143138,50.08746967,50.11478905
39,6,0.001,300,-11.49250721,-11.39632545,50.11466228,50.1345822
20,4,0.001,400,-11.48637952,-11.40333269,50.0900806,50.16292166
21,1,0.001,900,-11.48682202,-11.4088362,50.09185569,50.18517955
32,7,0.001,300,-11.50773382,-11.41389563,50.175745,50.20564146
38,6,0.001,300,-11.51571862,-11.41942487,50.20777666,50.2280034
28,3,0.001,400,-11.50845762,-11.42300023,50.1786486,50.24246327
34,7,0.001,300,-11.51641884,-11.42301433,50.21058564,50.24252029
14,1,0.01,100,-11.51837587,-11.42724746,50.2184364,50.2596404
25,1,0.001,800,-11.51574881,-11.43394494,50.20789778,50.28672709
21,1,0.01,100,-11.50173615,-11.43766705,50.15168488,50.30178047
22,1,0.001,900,-11.51673328,-11.44106022,50.21184705,50.31550348
36,6,0.001,300,-11.54470361,-11.44903893,50.3240522,50.34777187
18,1,0.001,1000,-11.53380224,-11.45648276,50.28032048,50.377877
35,6,0.001,300,-11.55416767,-11.45766913,50.36201799,50.38267504
40,2,0.001,400,-11.55592136,-11.46579151,50.36905306,50.41552448
29,7,0.001,300,-11.56050395,-11.46621522,50.38743647,50.4172381
37,6,0.001,300,-11.56272529,-11.46665207,50.39634757,50.41900484
18,2,0.001,600,-11.54658188,-11.46953127,50.33158702,50.43064924
25,3,0.001,400,-11.56580786,-11.47693881,50.40871351,50.46060761
26,1,0.01,100,-11.54886186,-11.47877516,50.34073334,50.46803438
26,3,0.001,400,-11.56921973,-11.48000617,50.4224005,50.47301296
30,1,0.001,700,-11.56315472,-11.48014672,50.39807026,50.47358139
10,7,0.001,400,-11.57076252,-11.49019759,50.42858954,50.51423021
30,7,0.001,300,-11.58390833,-11.490695,50.48132498,50.51624192
12,6,0.001,400,-11.57393314,-11.4933261,50.44130872,50.5268829
19,4,0.001,400,-11.58630418,-11.50280777,50.4909361,50.56522972
15,5,0.001,400,-11.58486171,-11.5030599,50.48514951,50.5662494
28,7,0.001,300,-11.61096442,-11.51673074,50.58986258,50.62153852
29,1,0.001,700,-11.60197272,-11.51869089,50.55379169,50.62946597
40,5,0.001,300,-11.61691453,-11.51953369,50.6137319,50.63287451
32,6,0.001,300,-11.62043397,-11.52526542,50.6278504,50.65605541
17,1,0.001,1000,-11.60307165,-11.52623083,50.5582001,50.65995981
24,1,0.001,800,-11.60734975,-11.52736408,50.57536206,50.66454302
39,5,0.001,300,-11.62662733,-11.52858694,50.65269554,50.66948868
34,6,0.001,300,-11.63002412,-11.53456048,50.66632203,50.6936475
31,1,0.001,700,-11.62781581,-11.54622197,50.65746322,50.7408102
38,5,0.001,300,-11.64953917,-11.55292748,50.74460819,50.76792935
20,1,0.001,900,-11.63303538,-11.55324045,50.67840196,50.76919508
39,2,0.001,400,-11.64527876,-11.55473424,50.72751721,50.77523643
33,6,0.001,300,-11.65067022,-11.5558252,50.74914547,50.77964864
26,7,0.001,300,-11.65033468,-11.55589277,50.74779943,50.77992189
14,2,0.001,700,-11.63401867,-11.55679433,50.68234647,50.7835681
16,1,0.001,1000,-11.64810927,-11.56822232,50.73887201,50.82978644
13,5,0.001,400,-11.66647276,-11.58092065,50.8125386,50.8811424
25,2,0.001,500,-11.68164009,-11.59463263,50.87338352,50.93659792
17,4,0.001,400,-11.68398522,-11.59663551,50.88279117,50.94469818
24,2,0.001,500,-11.68084136,-11.59716209,50.87017935,50.94682784
27,7,0.001,300,-11.69207412,-11.59842097,50.91524042,50.95191913
25,7,0.001,300,-11.71902459,-11.62683321,51.02335435,51.06682705
36,5,0.001,300,-11.73338283,-11.63610491,51.08095351,51.10432464
39,1,0.001,600,-11.72442826,-11.63745168,51.04503159,51.10977143
24,7,0.001,300,-11.73464634,-11.64101788,51.08602221,51.12419423
11,6,0.001,400,-11.72292943,-11.64163512,51.03901892,51.12669055
31,6,0.001,300,-11.73629562,-11.64215575,51.09263841,51.12879612
29,6,0.001,300,-11.73722412,-11.64272674,51.09636316,51.13110538
11,2,0.001,800,-11.72394771,-11.64604104,51.04310381,51.14450944
15,2,0.001,600,-11.74012119,-11.65791107,51.10798499,51.19251552
17,2,0.001,600,-11.74422526,-11.66238722,51.12444877,51.21061845
30,6,0.001,300,-11.7655184,-11.67165794,51.20986784,51.24811212
22,3,0.001,400,-11.76248052,-11.67358051,51.19768116,51.25588762
37,5,0.001,300,-11.76995514,-11.6737535,51.22766618,51.25658723
38,2,0.001,400,-11.76801532,-11.67802784,51.21988443,51.27387398
18,4,0.001,400,-11.7672761,-11.68239729,51.21691901,51.2915454
24,3,0.001,400,-11.78387202,-11.69428466,51.28349482,51.33962161
10,2,0.001,800,-11.79190642,-11.71140237,51.31572547,51.40885093
11,4,0.001,500,-11.79554776,-11.71163899,51.33033296,51.4098079
28,1,0.001,700,-11.80155089,-11.71843945,51.354415,51.43731104
27,6,0.001,300,-11.81436229,-11.71934018,51.4058089,51.44095388
14,5,0.001,400,-11.80506657,-11.72251356,51.3685184,51.45378802
28,6,0.001,300,-11.82199729,-11.72703203,51.43643733,51.47206212
35,5,0.001,300,-11.82202904,-11.72752652,51.43656468,51.47406199
23,7,0.001,300,-11.82139762,-11.72961688,51.43403169,51.48251603
31,5,0.001,300,-11.83357102,-11.73714921,51.48286624,51.51297914
23,2,0.001,500,-11.82441721,-11.73912198,51.44614503,51.52095763
34,5,0.001,300,-11.83637907,-11.7415396,51.49413094,51.53073521
16,4,0.001,400,-11.83215708,-11.74649847,51.47719408,51.55079041
25,6,0.001,300,-11.84327141,-11.74817515,51.52178009,51.55757143
27,1,0.001,700,-11.84013385,-11.75253018,51.50919352,51.57518454
40,4,0.001,300,-11.85238021,-11.75424926,51.55832076,51.58213702
32,5,0.001,300,-11.85777824,-11.76090293,51.57997539,51.60904655
23,3,0.001,400,-11.85039502,-11.76295274,51.550357,51.61733659
38,1,0.001,600,-11.85624778,-11.76995599,51.57383582,51.6456599
36,2,0.001,400,-11.87603917,-11.78685265,51.65323052,51.71399523
22,7,0.001,300,-11.87906289,-11.7880502,51.66536038,51.71883851
21,7,0.001,300,-11.88649812,-11.79257006,51.69518741,51.73711823
33,5,0.001,300,-11.89007585,-11.79360488,51.70953974,51.74130335
21,2,0.001,500,-11.89882645,-11.81290582,51.74464344,51.81936235
26,6,0.001,300,-11.90920671,-11.81617414,51.78628469,51.83258042
34,2,0.001,400,-11.90858915,-11.8166761,51.78380726,51.83461053
24,6,0.001,300,-11.91518104,-11.82046836,51.81025115,51.8499476
19,1,0.001,900,-11.90523294,-11.82196521,51.77034358,51.85600131
23,1,0.001,800,-11.90484709,-11.82289661,51.76879571,51.85976819
16,2,0.001,600,-11.91291684,-11.82865492,51.80116814,51.88305659
37,2,0.001,400,-11.92154851,-11.83125335,51.83579474,51.89356545
10,6,0.001,400,-11.91832632,-11.83440491,51.82286869,51.9063113
33,1,0.001,600,-11.9388644,-11.84674565,51.9052588,51.95622111
12,2,0.001,700,-11.92808831,-11.8482895,51.86202968,51.96246489
15,1,0.001,1000,-11.93197551,-11.84964515,51.87762349,51.96794759
10,4,0.001,500,-11.93105745,-11.85144491,51.87394063,51.97522635
37,1,0.001,600,-11.93909869,-11.85210445,51.90619868,51.97789374
38,4,0.001,300,-11.9553598,-11.8580839,51.97143138,52.00207649
15,3,0.001,500,-11.95894562,-11.87636479,51.98581619,52.07601008
19,7,0.001,300,-11.97349207,-11.88016342,52.04417039,52.0913729
20,7,0.001,300,-11.97381254,-11.88119612,52.04545597,52.09554947
29,5,0.001,300,-11.97873454,-11.88274539,52.06520098,52.10181521
18,1,0.001,900,-11.96541314,-11.8831867,52.01176114,52.10359999
12,5,0.001,400,-11.96900469,-11.88402058,52.02616893,52.10697248
30,5,0.001,300,-11.980064,-11.88462342,52.0705342,52.10941052
22,1,0.001,800,-11.96982935,-11.88757972,52.02947711,52.12136673
36,4,0.001,300,-11.99573303,-11.89853496,52.13339173,52.16567311
32,2,0.001,400,-12.00387304,-11.91190201,52.166046,52.21973362
35,1,0.001,600,-12.00339468,-11.91384519,52.16412701,52.22759244
37,4,0.001,300,-12.02373435,-11.9272857,52.24572117,52.28195003
21,3,0.001,400,-12.02825023,-11.93805914,52.26383697,52.32552116
14,3,0.001,500,-12.03070483,-11.94849239,52.2736838,52.36771643
39,4,0.001,300,-12.05382187,-11.95831185,52.3664196,52.40742938
23,6,0.001,300,-12.05072176,-11.95836802,52.35398328,52.40765656
16,1,0.01,100,-12.04208322,-11.96203218,52.31932911,52.42247554
26,1,0.001,700,-12.04517387,-11.9623675,52.33172747,52.42383171
35,4,0.001,300,-12.06832127,-11.97061595,52.42458507,52.45719097
22,6,0.001,300,-12.06734099,-11.97418538,52.4206526,52.47162687
17,7,0.001,300,-12.0705882,-11.97689312,52.43367903,52.48257781
27,5,0.001,300,-12.07322883,-11.97760657,52.44427212,52.48546322
